Tanggal,Comment,Sentiment,label,predict_sentiment_indoBERT,Platform,standardized_text,Topic
2024-08-29 00:00:00,Keren 🔥,positif,2,positif,Tiktok,keren,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,Iya bapak siapa itu ya??,netral,1,netral,Tiktok,iya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-29 00:00:00,Gmz banget ada yg nyawer ??,positif,2,positif,Tiktok,lucu uang saweran,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-29 00:00:00,"bor up paru"" terbaik ada di kenya",netral,1,netral,Tiktok,latihan pernapasan terbaik kenya,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,yg pke kostum aneh2 finish ga sih.. ?? keren-keren ??,positif,2,positif,Tiktok,pakai kostum aneh finis keren,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,Finish kak hebat mereka??,positif,2,positif,Tiktok,finis kak hebat,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,salam dr chapter manado ??,positif,2,positif,Tiktok,salam chapter manado,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,dan misal kalo sakit gabisa dipaksa jgn mentingin ego,netral,1,negatif,Tiktok,sakit dipaksa mementingkan ego,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-29 00:00:00,"coba di putar kak ,gmna kalo gw ternyata bisa??",positif,2,positif,Tiktok,coba dibalik kak,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-29 00:00:00,siapa bilang lari harus terus lari? kalau levelnya perlombaan sih iya tapi kalau event gini tuh bisa rest sambil jalan ??,positif,2,positif,Tiktok,bilang lari berlari tingkatnya perlombaan sih iya event istirahat berjalan,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,Ijin repost di story ig yaaaa ??,positif,2,positif,Tiktok,izin unggah ulang cerita instagram,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-29 00:00:00,masih kurang on cloud cloudtilt x loewe🫵🏻😗,netral,1,netral,Tiktok,sepatu cloud cloudtilt x loewe,Penggunaan Sepatu untuk Olahraga
2024-08-29 00:00:00,Pelari Brigif 3/Tbs Pratu Laode Syafrudin Juara 1 Maybank Marathon Race Village Di Bali Kategori Fu,positif,2,positif,Twitter,pelari brigif tbs pratu laode syafrudin juara maybank marathon race village bali kategori penuh,Maybank Marathon di Bali
2024-08-29 00:00:00,Kesigapan PMI Provinsi Bali dalam kegiatan Maybank Marathon 2024 #palangmerahindonesia #pmibali #PMISelaluBantu #timkesehatan #MaybankMarathon2024,positif,2,netral,Twitter,kesigapan palang merah indonesia provinsi bali kegiatan maybank marathon,Maybank Marathon di Bali
2024-08-29 00:00:00,crying in airwalk shoes 😭😭😭😭😭😭😭😭😭 @Sinta Katalora,negatif,0,negatif,Tiktok,menangis memakai sepatu airwalk katalora,Penggunaan Sepatu untuk Olahraga
2024-08-29 00:00:00,aing diadora doang yaAllah😭,negatif,0,negatif,Tiktok,pakai diadora allah,Penggunaan Sepatu untuk Olahraga
2024-08-29 00:00:00,yaAllah ada capt kuuuu??,positif,2,positif,Tiktok,allah kapten ku,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,sepatu lari buat PRO...yg pakai belum tentu pro...efeknya gmana ya?,netral,1,netral,Tiktok,sepatu lari profesional memakai profesional dampaknya,Penggunaan Sepatu untuk Olahraga
2024-08-29 00:00:00,Wah makasih infonya kak??,positif,2,positif,Tiktok,terima kasih informasinya kak,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,Asal mana kang deden kak?,netral,1,netral,Tiktok,kang deden kak,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,"Pace 8 aja udah kek mo mati jantung, ini pace 3 latihannya di kejar citah???",positif,2,positif,Tiktok,kecepatan gagal jantung kecepatan latihannya dikejar cheetah,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,apakabar pelari ya masih mentuhankan sepatu luar buat ngejar PB daripada performa diri...,negatif,0,negatif,Tiktok,kabar pelari mengagungkan sepatu mengejar pencapaian terbaik performa,Penggunaan Sepatu untuk Olahraga
2024-08-29 00:00:00,G punya paru2 kyk nya ??,negatif,0,negatif,Tiktok,paru kayaknya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-29 00:00:00,dia pake sepatu tentara jg menang ????,positif,2,positif,Tiktok,pakai sepatu tentara menang,Penggunaan Sepatu untuk Olahraga
2024-08-29 00:00:00,cog sangar,positif,2,positif,Tiktok,hebat,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,"Saya mau nawarin sepatu Ortus hyperblast 2.0 ukuran 42 warna putih masih baru dan ORI saya jual murah aja kak 550.000 pas, ongkir saya tanggung, saya beli baru 700 an.
sya jual krna gk muat",netral,1,netral,Tiktok,menawarkan sepatu ortus hyperblast ukuran warna putih asli jual murah kak pas ongkir tanggung beli jual muat,Penggunaan Sepatu untuk Olahraga
2024-08-29 00:00:00,Penjualan 910 ??????????,positif,2,positif,Tiktok,penjualan,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,Pakai sepatu boot aja menang mereka kayaknya??,netral,1,netral,Tiktok,pakai sepatu bot menang kayaknya,Penggunaan Sepatu untuk Olahraga
2024-08-29 00:00:00,Orang kenya mah gak pake sepatu juga tetep kenceng kaleeee ??,positif,2,positif,Tiktok,orang kenya pakai sepatu kencang,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,Pace 3 anj,netral,1,netral,Tiktok,kecepatan astaga,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,mantap brand lokal sudah bisa saingi brand luar ??,positif,2,positif,Tiktok,mantap merek lokal menyaingi merek,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,Kang Deden ??????,positif,2,positif,Tiktok,kang deden,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-29 00:00:00,Ah yg mana tu kak??,netral,1,netral,Tiktok,ah kak,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,Yg ngasih kaka uang itu namanya kang Deden dia sering ikut event² lari pake baju unik² dan sering berbagi uang kak.,positif,2,positif,Tiktok,uang namanya kang deden event lari pakai baju unik berbagi uang kak,Maybank Marathon di Bali
2024-08-29 00:00:00,Asal Jakarta kak. Indorunners Jakarta sering lari bareng juga.,netral,1,netral,Tiktok,jakarta kak indorunners jakarta lari,Pujian dan Dukungan Lomba Lari
2024-08-29 00:00:00,Kmaren lihat di sosmed banyak yang ikut Bali maybank marathon. Kayanya ga worth it deh Biaya pendaftaran udah 800k+ biaya tiket pesawat hotel dan pasti akomodasi. Ngapain sih? Cuma buat dapatin medali dan konten sosmed?,negatif,0,negatif,Twitter,kemarin lihat media sosial bali maybank marathon sebanding biaya pendaftaran delapan ratus ribu ditambah tiket pesawat hotel akomodasi sih medali konten media sosial,Maybank Marathon di Bali
2024-08-30 00:00:00,Event kayak ini dapat file gpx ga om?,netral,1,netral,Youtube,event file gpx om,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,super keren 🔥,positif,2,positif,Instagram,super keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Super KEREN! Coach @matiasibo pasti mau ikutan nih kalo ada beginian..,positif,2,positif,Instagram,keren pelatih,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Runcation with 1KNR @Bali Maybank Marathon 2024 Sehingga kita bertemu lg di runcation yg lain bersama2 team @onekrubongnightrunners. See you next Bali Maratahon 2025. #togetherwerunhappy #healthylifestyle #trusttheprogress,positif,2,positif,Twitter,liburan lari knr maybank marathon semoga bertemu liburan lari tim jumpa bali marathon,Maybank Marathon di Bali
2024-08-30 00:00:00,gue mau ngeluh dulu ANJIR GUE CAPEK BANGET COKKKKKK. gue capek tapi gue juga seneng rl gue produktif tapi capek. dari minggu lalu event marathon maybank lanjut pendampingan team basket sampe hari ini sekaligus ngurus jurnal kelengkapan daftar yudisium wisuda besok jaga lagi,positif,2,positif,Twitter,mengeluh astaga lelah lelah senang produktif capek minggu event marathon maybank mendampingi tim basket mengurus jurnal kelengkapan daftar yudisium besok jaga,Maybank Marathon di Bali
2024-08-30 00:00:00,Orang2 super keren!,positif,2,positif,Instagram,orang keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"Thanks liputan nya bro Hanseen..
Kenapa Maybank tidak memakai nama Bali untuk even yang setiap Tahun digelar..?
Sedangkan Bank2 besar Dunia dan lokal sudah lama menggunakan nama Kota tempat diselenggarkannya even tsb..
Bank of America Chicago Marathon 
Standard Chartered Singapore  Martahon ( SCSM ) dll.
Bank Mandiri Jogja Marathon 
Bank Jateng Borobodur Marathon..
Wlpn Bali lebih terkenal dari Maybanknya ,lebih elok dan berbobot klo disertakan menjadi Maybank Bali Marathon ..tksh.",netral,1,positif,Youtube,terima kasih liputannya bro hanseen maybank memakai nama bali event digelar bank dunia lokal nama kota diselenggarakan event bank america chicago marathon standard chartered singapore marathon bank mandiri jogja marathon bank jateng borobudur marathon bali terkenal maybank nya elok berbobot disertakan maybank bali marathon terima kasih,Maybank Marathon di Bali
2024-08-30 00:00:00,SALUTE!! makasiyaaaa kakak2. kalian keren bangettt!!! rada sedih kmaren pas lewatin bbrp titik banyak sampah tutup energi gel 😢,netral,1,positif,Instagram,salute terima kasih kakak keren sedih kemarin pas titik sampah tutup energi gel,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Mati Gaya #Astungkara #PernahTua #Runners #Pelari #Running #IndoRunners #MaybankMarathon #Bali,netral,1,netral,Twitter,mati gaya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Kereennn 😍,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Selalu terdepan @maybankmarathon gak habis-habis ide nya. Plis plis kami cewek - cewek centil juga mau ikut plogging tahun depan 💅💃🗑️♻️ gmn daftar nyaaaaaah,positif,2,positif,Instagram,terdepan habis idenya perempuan centil plogging daftarnyah,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Kita tunggu di trail @btrultra ya kakak-kakak semua🥳,positif,2,positif,Instagram,tunggu trail kakak,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Kece bgt 🙌🏼🔥,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Salutes 🫡🫡🫡,positif,2,positif,Instagram,hormat,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Kereennn👏👏👏,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Parah keren bangetttttt🔥🔥🔥 @jab.jabbar,positif,2,positif,Instagram,parah keren banget,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Pelari elit nya @balitrailrunning neh! 🔥🔥🔥 Marathon Road 42k cuma cemilan buat mereka 😂,positif,2,positif,Instagram,pelari elit nih maraton jalan 42 kilometer cemilan,Maybank Marathon di Bali
2024-08-30 00:00:00,Kerenn 🙌🙌,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"Keren banget mereka, saluut 🙌😍",positif,2,positif,Instagram,keren banget salut,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,WTB jersey maybank marathon size L via Tokped only 🤭,netral,1,netral,Instagram,mencari jersey maybank marathon ukuran l tokopedia,Maybank Marathon di Bali
2024-08-30 00:00:00,"🔥🔥🔥 Panutan kita semua.. suhu2 saya ini  di @balitrailrunning 🙇🙇 Oya tahun depan peringan tugas mereka dengan jangan buang sampah (gel, botol minum dll) sembangan. Bawa beberapa meter aja bisa taruh di bak sampah depan rumah warga 🙏🙏",positif,2,positif,Instagram,panutan guru permudah tugas membuang sampah gel botol minum sembarangan bawa meter buang sampah rumah warga,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Sangat Kreatif... Terima Kasih Runner Baik 🔥🔥🔥,positif,2,positif,Instagram,kreatif terima kasih pelari,Maybank Marathon di Bali
2024-08-30 00:00:00,kebiasaan @idvoyager klo trail sukak khilaf ngacir khan 🫣🤣🤪,positif,2,positif,Instagram,kebiasaan trail suka khilaf langsung ngebut,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Keren ❤️👏,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Kereeeen!!!,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,So inspiring!,positif,2,positif,Instagram,menginspirasi,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Ini celetukan2nya bikin ngikik sih 😂,positif,2,positif,Instagram,celetukannya bikin tertawa sih,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Keren @idvoyager,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Makin berkelas ini race,positif,2,positif,Instagram,berkelas acara,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Very inspiring ....👏,positif,2,positif,Instagram,menginspirasi,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Mereka pelari ultra marathon semua. Marathon cuma latihan buat mereka. ya gak? 🤭 @kokorichz @abongsoeparto @yazchenko @idvoyager @jab.jabbar @edyawan.n,positif,2,positif,Instagram,pelari ultra marathon maraton latihan,Maybank Marathon di Bali
2024-08-30 00:00:00,Kerennnn ❤️❤️❤️,positif,2,positif,Instagram,keren banget,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Kerennnn !! 🔥🔥,positif,2,positif,Instagram,keren banget,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"Wahhh seru ini, boleh daftar nih kalo taon depan ada lagi 🙌🔥salut buat kakak2 @balitrailrunning 👏",positif,2,positif,Instagram,seru daftar nih salut kakak,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,tahun ini inceran race gw cuma 2 pocari sama maybank marathon tapi 22nya ga ada yg dapet : ),negatif,0,negatif,Twitter,target lomba pocari maybank marathon duanya slot,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Respect 🫡🫡🫡🫡,positif,2,positif,Instagram,hormat,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,The core  responsibility - why maybank stands out from others … 👏👏👏,positif,2,positif,Instagram,tanggung utama maybank berbeda,Maybank Marathon di Bali
2024-08-30 00:00:00,Tiba2 FM...🔥🔥🔥,netral,1,positif,Instagram,maraton penuh,Maybank Marathon di Bali
2024-08-30 00:00:00,Thank you for the opportunity to experience this. Bali marathon is not about marathon. It’s a culture- a ritual & tradition that must be continued. Kudos! 👏🔥,positif,2,positif,Instagram,terima kasih kesempatannya maraton bali maraton budaya ritual tradisi diteruskan hormat,Maybank Marathon di Bali
2024-08-30 00:00:00,@berti_bole boleh nih di tiru,netral,1,netral,Instagram,nih ditiru,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,"Duh, ko bisa slot balot Tapi ada rombongan gini berangkat sepaket. Bener balotnya gak ya?",negatif,0,negatif,Instagram,duh slot undian rombongan berangkat sepaket undiannya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Wow good idea. Would like to join for next year plogging 😍,positif,2,positif,Instagram,ide bagus plogging,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,@yussapatusama @richiearnawa generasi penerus,netral,1,netral,Instagram,generasi penerus,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Keren🔥🔥🔥,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Bravo ...💜,positif,2,positif,Instagram,bravo,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Oohh ternyata km kereeeeen👏🔥 sayang ga ktm LG pas finish,positif,2,positif,Instagram,oohh keren sayang ketemu pas finis,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"Keren... Masih sempet"" ambilin botol kaaaak.... LUAR BIASA😍🤩",positif,2,positif,Instagram,keren ambil botol kak,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"Seru juga kayak gini, cobain ah tahun depan kalo dapat slot",positif,2,positif,Instagram,seru coba ah slot,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,6 org ultramaniac dari @balitrailrunning,netral,1,netral,Instagram,enam orang penggila ultra marathon,Maybank Marathon di Bali
2024-08-30 00:00:00,Kerennnn👏👏👏,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Respect 🫡,positif,2,positif,Instagram,hormat,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Respect 🔥🙌,positif,2,positif,Instagram,hormat,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,TERBAIK,positif,2,positif,Instagram,terbaik,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Kok bisa yaa fm nya orang2 itu abis ujan gitu @gnganantyo @pluieenjanvier @gunturkarya,netral,1,netral,Instagram,maraton penuhnya orang hujan gitu,Maybank Marathon di Bali
2024-08-30 00:00:00,"Pelari2 tangguuhh ini mah, ga salah deh 🔥🔥",positif,2,positif,Instagram,pelari tangguh mah salah deh,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,keren semua nya 👏👏👏😍,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Keren 👏👏,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Terimakasih kawan2 baik… Long live sustainability 🤘🏻,positif,2,positif,Instagram,terima kasih teman umur keberlanjutan,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Makin bangga jadi bagian runner Maybank 🔥🔥🔥,positif,2,positif,Instagram,bangga pelari maybank,Maybank Marathon di Bali
2024-08-30 00:00:00,Terbaikk,positif,2,positif,Instagram,terbaik,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Anak-anak @balitrailrunning 🔥🔥🔥,positif,2,positif,Instagram,anak,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Liputan para runners pada kencing bejejer pinggir jalan ditunggu min😂😂😂😂😂😂😂😂,netral,1,positif,Instagram,liputan pelari buang air berjajar pinggir jalan ditunggu admin,Maybank Marathon di Bali
2024-08-30 00:00:00,Keren👏🔥,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Dorong Gaya Hidup Aktif New Balance Sponsori Ajang Maybank Marathon 2024,positif,2,positif,Twitter,dorong gaya hidup aktif new balance sponsori ajang maybank marathon,Maybank Marathon di Bali
2024-08-30 00:00:00,Astungkara Pernah Tua.... #MaybankMarathon #MMB2024 #Discoveranewyou #IndoRunnersBali #BaliMarathon #MMB24Quiz #MMB24 #RTM24 #MMBQUIZ2024 #MMB2025 #Runners,netral,1,netral,Twitter,astungkara tua,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,modal spatu futsal buat olah raga apapun,netral,1,netral,Tiktok,modal sepatu futsal olahraga apapun,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,Mff kak kalau mau ikutan lari tapi pake sepatu aerostreet boleh ga?,netral,1,netral,Tiktok,maaf kak lari pakai sepatu aerostreet,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,Para master semua itu…. Beneran senyum-senyum trus larinya🙌🙌🔥🔥🔥,positif,2,positif,Instagram,master senyum lari,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,"Pacer membuka jalan dan ditutup para plogging runners, akh 🔥🔥👏👏👏 😍",positif,2,positif,Instagram,pelari pembuka jalan ditutup pelari plogging ah,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,They are the best✨️,positif,2,positif,Instagram,terbaik,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,I saw one of them😍,positif,2,positif,Instagram,salah,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Tahun depan ya @cacanya.mama insyaaAllah 😘,positif,2,positif,Instagram,insyaallah,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Ada foto peserta anak2 ngga min?,netral,1,netral,Instagram,foto peserta anak admin,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Semoga tahun 2025 ada kesempatan dan dapat ikutan event ini... Ya Maybank,positif,2,positif,Instagram,semoga kesempatan event maybank,Maybank Marathon di Bali
2024-08-30 00:00:00,kerennn eventnya.... dibelain walaupun kaki masih cedera wajib ikutt.... 🔥,positif,2,positif,Instagram,keren eventnya dibela belain kaki cedera,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,itu yang dituang dari pocari sweat pake apa?,netral,1,netral,Tiktok,dituang pocari sweat pakai,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"sama aja dituang ke papercup dulu terus di tuang ke silicone cup, ya poinnya cuma glorified cup doang",netral,1,netral,Tiktok,dituang gelas kertas dituang gelas silikon peserta intinya gelas bagus,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Trail run mah rata rata udah pake silicon cup memang,netral,1,netral,Tiktok,trail run mah pakai gelas silikon,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Kalian bener2 keren... Orang susah lari jaga pace .. kakak2 ini bolak balik aja mungutin sampah sekitaran aku lari... Salutttt,positif,2,positif,Instagram,keren orang susah lari jaga kecepatan kakak bolak mungutin sampah lari salut,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"masa sih? perasaan ud ad dari Sentul Hill Trail Run 2018 ????
malah jd mandatory ??",positif,2,positif,Tiktok,sih sentul hill trail run wajib,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"21km sakit kram anyink ,,butuh solisi",negatif,0,negatif,Tiktok,puluh kilometer kram parah butuh solusi,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Kita @Bryan Burhamsyah ????,positif,2,positif,Tiktok,burhamsyah,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"nunggu kata2 ""event lari kok jalan""??",netral,1,netral,Tiktok,menunggu kalimat event lari jalan,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Wishlist masa depan??,positif,2,positif,Tiktok,daftar,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,"pernah termuntah muntah krn terbawa arus, pdhl sdh beberapa kali ikut even n fun run ?? mulut komat kamit tenang"", fokus"", stabil stabil, akhir nya bisa finish happy ????????????",positif,2,positif,Tiktok,muntah terbawa arus kali event fun run mulut komat kamit tenang fokus finis bahagia,Maybank Marathon di Bali
2024-08-30 00:00:00,Things like this makes the world worth while... ??,positif,2,positif,Tiktok,dunia layak,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"I’m the girl in the white, just for context - I finished the 10k my fastest time ever and almost vomited at the finish where the video was taken??",positif,2,positif,Tiktok,perempuan berbaju putih konteks finis sepuluh ribu meter tercepat muntah garis finis video diambil,Maybank Marathon di Bali
2024-08-30 00:00:00,"aku juga pernah kk,dr start sdh mood swing,tp tetap komitmen melanjutkan walo dg berjln kaki rame rame ?????????? benar"" melatih mental n fokus n listen your body ??????????",positif,2,positif,Tiktok,kak start mood swing komitmen melanjutkan berjalan kaki ramai melatih mental fokus mendengarkan tubuh,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Bener kak??,positif,2,positif,Tiktok,kak,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Keknya ada loe deh @k_alpani 🤣🤣🤣,netral,1,netral,Instagram,kayaknya deh,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,mamaknya siapa yg pulang dr pasar ikutan race ??????????,positif,2,positif,Tiktok,pulang pasar race,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Yg mana kakkkk,netral,1,netral,Tiktok,kak,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,seruuuuu??,positif,2,positif,Tiktok,seru,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"Jatohnya jualan reusable cup, yg di ws pocari dari botol dituang ke paper cup baru dituang ke reusable cup punya peserta ??",positif,2,positif,Tiktok,ujung ujungnya jualan gelas pakai ulang pos penyegar pocari dituang botol gelas kertas gelas silikon peserta,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,penjual 910/nineten ????,netral,1,netral,Tiktok,penjual nineten,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,Terbaikk Koh @kokorichz 👏🏻 Keep inspiring yaaa,positif,2,positif,Instagram,terbaik koh menginspirasi,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Lari kemarin berasa dipacerin mereka sepanjang rute bareng terus melihat aksi mereka mengumpulakn sampah....kaliann hebattt @balitrailrunning 🔥👏,positif,2,positif,Instagram,lari kemarin dipandu rute aksi kumpulkan sampah hebat,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,gw yg pake sepatu sport stasion be like 🗿🗿,netral,1,netral,Tiktok,pakai sepatu sport station like,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,gua mah make diadora aja deh,netral,1,netral,Tiktok,sih pakai diadora deh,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,mahal tp sesuai peruntukan sih ya bener..,positif,2,netral,Tiktok,mahal sesuai peruntukan sih,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,"Temenku punya sepatu merk New Baibian, Nkie, Adadas, Adidos kak bentar aku tag",netral,1,netral,Tiktok,teman sepatu merek new baibian nkie adadas adidos kak bentar tandai,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,Woi gue diadoraaa😭😭😭😭,negatif,0,negatif,Tiktok,pakai diadora,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,Medali ku bergentayangan di Bali dan KL 🔥🔥 #VHM,positif,2,positif,Instagram,medali bergentayangan bali kuala lumpur,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Pdhl lari tinggal lari,netral,1,netral,Tiktok,lari tinggal lari,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,Sepatu no brand dari shopee boleh gabung gak,netral,1,netral,Tiktok,sepatu merek shopee,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,Huge Thank Maybank Marathon 🔥🔥😍😍,positif,2,positif,Instagram,terima kasih maybank marathon,Maybank Marathon di Bali
2024-08-30 00:00:00,lari adalah olah raga semurah2nya olahraga tapi kenapa harus ada tren ini 😭,negatif,0,negatif,Tiktok,lari olahraga murah tren,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,Ada mba @qurrota_bali 🔥🔥🔥🔥,positif,2,positif,Instagram,mba,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Ada siapaa tuuhhh @michelleaurelias 😍,positif,2,positif,Instagram,tuh,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Inspiring...!!! @maybankmarathon @balitrailrunning 👏👏👏,positif,2,positif,Instagram,menginspirasi,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,terwakilkan oleh mbaknya 😂,positif,2,positif,Tiktok,terwakili mbaknya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,dapat medal dikala beat PB itu manis !,positif,2,positif,Instagram,medali berhasil pecahkan rekor pribadi manis,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Perdana dan akan berlanjut tiap tahun🙌,positif,2,positif,Instagram,kali berlanjut,Pujian dan Dukungan Lomba Lari
